town,county,office,district,party,candidate,winner,votes
Londonderry,Rockingham,State Representative,5,R,McKinney,True,6198
Londonderry,Rockingham,State Representative,5,R,Packard,True,5344
Londonderry,Rockingham,State Representative,5,R,Tamburello,True,5330
Londonderry,Rockingham,State Representative,5,D,Combes,False,4375
Londonderry,Rockingham,State Representative,5,D,Fairbrother,False,4206
Londonderry,Rockingham,State Representative,5,D,Merrill,False,4687
Londonderry,Rockingham,State Representative,5,,Scatter,False,97
Londonderry,Rockingham,State Representative,5,D,Vermillion,False,4024
Londonderry,Rockingham,State Representative,5,D,Whittemore,True,5281
Derry,Rockingham,State Representative,6,R,Bright,True,5836
Derry,Rockingham,State Representative,6,R,Chirichiello,True,6575
Derry,Rockingham,State Representative,6,R,Ferrante,True,7031
Derry,Rockingham,State Representative,6,R,Fesh,True,6120
Derry,Rockingham,State Representative,6,R,Milz,True,5896
Derry,Rockingham,State Representative,6,R,O'Connor,True,6599
Derry,Rockingham,State Representative,6,R,Thompson,True,6546
Derry,Rockingham,State Representative,6,R,Webb,True,7049
Derry,Rockingham,State Representative,6,D,Arancio,False,5620
Derry,Rockingham,State Representative,6,D,Burtis,True,6310
Derry,Rockingham,State Representative,6,D,Jones,False,5828
Derry,Rockingham,State Representative,6,R,Reichard,False,5817
Derry,Rockingham,State Representative,6,R,Sapareto,True,6686
Derry,Rockingham,State Representative,6,,Scatter,False,0
Derry,Rockingham,State Representative,6,D,Till,True,6573
Windham,Rockingham,State Representative,7,D,Fallon,False,1971
Windham,Rockingham,State Representative,7,R,Griffin,True,4963
Windham,Rockingham,State Representative,7,D,Keevan,False,1778
Windham,Rockingham,State Representative,7,R,Kolodziej,True,3815
Windham,Rockingham,State Representative,7,R,McMahon,True,4459
Windham,Rockingham,State Representative,7,,Scatter,False,18
Windham,Rockingham,State Representative,7,D,St.Laurent,False,2972
Windham,Rockingham,State Representative,7,R,Waterhouse,True,4232
Windham,Rockingham,State Representative,7,D,Webber,False,3073
Salem,Rockingham,State Representative,8,R,Azarian,True,6504
Salem,Rockingham,State Representative,8,R,B. Garcia,True,5760
Salem,Rockingham,State Representative,8,R,Belanger,True,6519
Salem,Rockingham,State Representative,8,R,Bick,True,4931
Salem,Rockingham,State Representative,8,R,Elliott,True,5996
Salem,Rockingham,State Representative,8,R,M. Garcia,True,5877
Salem,Rockingham,State Representative,8,R,Priestley,True,5808
Salem,Rockingham,State Representative,8,D,Lewis,False,3709
Salem,Rockingham,State Representative,8,D,Murphy,False,4134
Salem,Rockingham,State Representative,8,D,Murray,False,4810
Salem,Rockingham,State Representative,8,,Scatter,False,23
Salem,Rockingham,State Representative,8,D,Stein,False,4051
Epping,Rockingham,State Representative,9,D,Andrews,False,1531
Epping,Rockingham,State Representative,9,R,Antosz,False,1378
Epping,Rockingham,State Representative,9,R,Harris,True,1540
Epping,Rockingham,State Representative,9,D,Helmstetter,True,1559
Epping,Rockingham,State Representative,9,,Scatter,False,0
Fremont,Rockingham,State Representative,10,D,Augevich,False,1034
Fremont,Rockingham,State Representative,10,R,Itse,True,1271
Fremont,Rockingham,State Representative,10,,Scatter,False,6
Brentwood,Rockingham,State Representative,11,R,Grace,True,929
Brentwood,Rockingham,State Representative,11,I,Hubbard,False,457
Brentwood,Rockingham,State Representative,11,,Scatter,False,2
Brentwood,Rockingham,State Representative,11,D,Wojnowski,False,846
Danville,Rockingham,State Representative,12,D,Billbrough,False,829
Danville,Rockingham,State Representative,12,R,Sanders,True,1340
Danville,Rockingham,State Representative,12,,Scatter,False,0
Hampstead,Rockingham,State Representative,13,R,Birdsell,True,2614
Kingston,Rockingham,State Representative,13,R,Birdsell,True,1483
Hampstead,Rockingham,State Representative,13,R,Sedensky,True,2787
Kingston,Rockingham,State Representative,13,R,Sedensky,True,1377
Hampstead,Rockingham,State Representative,13,R,St. James,True,2579
Kingston,Rockingham,State Representative,13,R,St. James,True,1784
Hampstead,Rockingham,State Representative,13,R,Weyler,True,2520
Kingston,Rockingham,State Representative,13,R,Weyler,True,1673
Hampstead,Rockingham,State Representative,13,D,Moyer,False,1447
Kingston,Rockingham,State Representative,13,D,Moyer,False,984
Hampstead,Rockingham,State Representative,13,D,Pynn,False,1622
Kingston,Rockingham,State Representative,13,D,Pynn,False,1177
Hampstead,Rockingham,State Representative,13,,Scatter,False,12
Kingston,Rockingham,State Representative,13,,Scatter,False,4
Hampstead,Rockingham,State Representative,13,D,Stockwell,False,1398
Kingston,Rockingham,State Representative,13,D,Stockwell,False,986
Hampstead,Rockingham,State Representative,13,D,Waters,False,1453
Kingston,Rockingham,State Representative,13,D,Waters,False,1053
Atkinson,Rockingham,State Representative,14,R,DeSimone,True,2467
Plaistow,Rockingham,State Representative,14,R,DeSimone,True,1731
Atkinson,Rockingham,State Representative,14,R,Friel,True,2084
Plaistow,Rockingham,State Representative,14,R,Friel,True,1464
Atkinson,Rockingham,State Representative,14,D,Galloway,False,1657
Plaistow,Rockingham,State Representative,14,D,Galloway,False,1555
Atkinson,Rockingham,State Representative,14,R,Hayes,True,1843
Plaistow,Rockingham,State Representative,14,R,Hayes,True,1651
Atkinson,Rockingham,State Representative,14,R,Major,True,2030
Plaistow,Rockingham,State Representative,14,R,Major,True,2463
Atkinson,Rockingham,State Representative,14,D,Sanders,False,1445
Plaistow,Rockingham,State Representative,14,D,Sanders,False,1454
Atkinson,Rockingham,State Representative,14,,Scatter,False,7
Plaistow,Rockingham,State Representative,14,,Scatter,False,10
Newton,Rockingham,State Representative,15,R,Allen,True,1266
Newton,Rockingham,State Representative,15,D,Bartlett,False,1069
Newton,Rockingham,State Representative,15,,Scatter,False,4
East Kingston,Rockingham,State Representative,16,R,Nigrello,True,993
Kensington,Rockingham,State Representative,16,R,Nigrello,True,679
South Hampton,Rockingham,State Representative,16,R,Nigrello,True,262
East Kingston,Rockingham,State Representative,16,,Scatter,False,3
Kensington,Rockingham,State Representative,16,,Scatter,False,1
South Hampton,Rockingham,State Representative,16,,Scatter,False,0
East Kingston,Rockingham,State Representative,16,D,Webber,False,435
Kensington,Rockingham,State Representative,16,D,Webber,False,567
South Hampton,Rockingham,State Representative,16,D,Webber,False,243
Newfields,Rockingham,State Representative,17,R,Davenport,False,439
Newmarket,Rockingham,State Representative,17,R,Davenport,False,1713
Newfields,Rockingham,State Representative,17,R,Scanlon,False,506
Newmarket,Rockingham,State Representative,17,R,Scanlon,False,1570
Newfields,Rockingham,State Representative,17,R,Schroadter,True,471
Newmarket,Rockingham,State Representative,17,R,Schroadter,True,1999
Newfields,Rockingham,State Representative,17,D,Cahill,True,413
Newmarket,Rockingham,State Representative,17,D,Cahill,True,2544
Newfields,Rockingham,State Representative,17,D,Connery,False,338
Newmarket,Rockingham,State Representative,17,D,Connery,False,2117
Newfields,Rockingham,State Representative,17,D,Moody,True,436
Newmarket,Rockingham,State Representative,17,D,Moody,True,2688
Exeter,Rockingham,State Representative,18,D,Briden,True,3903
Exeter,Rockingham,State Representative,18,D,Flockhart,True,4563
Exeter,Rockingham,State Representative,18,R,Grisiet,False,2825
Exeter,Rockingham,State Representative,18,D,Heffron,True,3797
Exeter,Rockingham,State Representative,18,R,L. Quandt,False,3331
Exeter,Rockingham,State Representative,18,R,M. Quandt,False,3308
Exeter,Rockingham,State Representative,18,,Scatter,False,19
Exeter,Rockingham,State Representative,18,D,Schlachman,True,4844
Exeter,Rockingham,State Representative,18,R,Suprock,False,2654
Stratham,Rockingham,State Representative,19,R,Abrami,True,2182
Stratham,Rockingham,State Representative,19,R,Copeland,True,2440
Stratham,Rockingham,State Representative,19,D,Russell,False,2120
Stratham,Rockingham,State Representative,19,,Scatter,False,24
Hampton Falls,Rockingham,State Representative,20,R,A. Perkins,True,844
Seabrook,Rockingham,State Representative,20,R,A. Perkins,True,1958
Hampton Falls,Rockingham,State Representative,20,R,Khan,True,788
Seabrook,Rockingham,State Representative,20,R,Khan,True,2644
Hampton Falls,Rockingham,State Representative,20,R,L. Perkins,True,718
Seabrook,Rockingham,State Representative,20,R,L. Perkins,True,1729
Hampton Falls,Rockingham,State Representative,20,,Scatter,False,11
Seabrook,Rockingham,State Representative,20,,Scatter,False,17
Hampton,Rockingham,State Representative,21,D,"Cushing, Jr.",True,4156
Hampton,Rockingham,State Representative,21,D,Desrosiers,False,3865
Hampton,Rockingham,State Representative,21,D,Edgar,False,3767
Hampton,Rockingham,State Representative,21,R,Emerick,True,3990
Hampton,Rockingham,State Representative,21,R,Korowski,False,3415
Hampton,Rockingham,State Representative,21,D,Muns,True,4396
Hampton,Rockingham,State Representative,21,R,Rice,True,4194
Hampton,Rockingham,State Representative,21,R,Sheffert,False,3403
North Hampton,Rockingham,State Representative,22,D,Day,False,1312
North Hampton,Rockingham,State Representative,22,R,Peckham,True,1514
North Hampton,Rockingham,State Representative,22,,Scatter,False,4
Greenland,Rockingham,State Representative,23,,Scatter,False,19
Newington,Rockingham,State Representative,23,,Scatter,False,5
Greenland,Rockingham,State Representative,23,R,Tucker,True,1473
Newington,Rockingham,State Representative,23,R,Tucker,True,341
New Castle,Rockingham,State Representative,24,D,Borden,True,456
Rye,Rockingham,State Representative,24,D,Borden,True,1804
New Castle,Rockingham,State Representative,24,D,Sherman,True,381
Rye,Rockingham,State Representative,24,D,Sherman,True,1933
New Castle,Rockingham,State Representative,24,R,Smith,False,383
Rye,Rockingham,State Representative,24,R,Smith,False,1680
New Castle,Rockingham,State Representative,24,R,Tweedie,False,290
Rye,Rockingham,State Representative,24,R,Tweedie,False,1482
Portsmouth,Rockingham,State Representative,25,D,Pantelakos,True,1682
Portsmouth,Rockingham,State Representative,25,R,Reilley,False,715
Portsmouth,Rockingham,State Representative,25,,Scatter,False,2
Portsmouth,Rockingham,State Representative,26,R,Brighton,False,677
Portsmouth,Rockingham,State Representative,26,D,Norelli,True,2039
Portsmouth,Rockingham,State Representative,26,,Scatter,False,1
Portsmouth,Rockingham,State Representative,27,D,Emerson-Brown,True,1662
Portsmouth,Rockingham,State Representative,27,,Scatter,False,7
Portsmouth,Rockingham,State Representative,28,R,Foster,False,800
Portsmouth,Rockingham,State Representative,28,,Scatter,False,1
Portsmouth,Rockingham,State Representative,28,D,Ward,True,1303
Portsmouth,Rockingham,State Representative,29,R,Clough,False,724
Portsmouth,Rockingham,State Representative,29,,Scatter,False,0
Portsmouth,Rockingham,State Representative,29,D,Wazlaw,True,1709
Portsmouth,Rockingham,State Representative,30,D,Cali-Pitts,True,6457
Portsmouth,Rockingham,State Representative,30,R,Kervick,False,2928
Portsmouth,Rockingham,State Representative,30,,Scatter,False,8
Greenland,Rockingham,State Representative,31,R,Boyle,False,999
Newington,Rockingham,State Representative,31,R,Boyle,False,269
North Hampton,Rockingham,State Representative,31,R,Boyle,False,1455
Portsmouth,Rockingham,State Representative,31,R,Boyle,False,660
Greenland,Rockingham,State Representative,31,D,Scarlotto,True,1202
Newington,Rockingham,State Representative,31,D,Scarlotto,True,236
North Hampton,Rockingham,State Representative,31,D,Scarlotto,True,1312
Portsmouth,Rockingham,State Representative,31,D,Scarlotto,True,1602
Greenland,Rockingham,State Representative,31,,Scatter,False,2
Newington,Rockingham,State Representative,31,,Scatter,False,1
North Hampton,Rockingham,State Representative,31,,Scatter,False,1
Portsmouth,Rockingham,State Representative,31,,Scatter,False,3
Candia,Rockingham,State Representative,32,D, Mann,True,945
Deerfield,Rockingham,State Representative,32,D, Mann,True,1229
Northwood,Rockingham,State Representative,32,D, Mann,True,1236
Nottingham,Rockingham,State Representative,32,D, Mann,True,1330
Candia,Rockingham,State Representative,32,R,Gorman,False,1301
Deerfield,Rockingham,State Representative,32,R,Gorman,False,1205
Northwood,Rockingham,State Representative,32,R,Gorman,False,1018
Nottingham,Rockingham,State Representative,32,R,Gorman,False,1195
Brentwood,Rockingham,State Representative,33,R,Comerford,True,1157
Danville,Rockingham,State Representative,33,R,Comerford,True,1227
Fremont,Rockingham,State Representative,33,R,Comerford,True,1350
Brentwood,Rockingham,State Representative,33,D,Manos,False,991
Danville,Rockingham,State Representative,33,D,Manos,False,841
Fremont,Rockingham,State Representative,33,D,Manos,False,862
Brentwood,Rockingham,State Representative,33,,Scatter,False,1
Danville,Rockingham,State Representative,33,,Scatter,False,0
Fremont,Rockingham,State Representative,33,,Scatter,False,5
Atkinson,Rockingham,State Representative,34,D,Cheney,False,1546
Hampstead,Rockingham,State Representative,34,D,Cheney,False,1791
Kingston,Rockingham,State Representative,34,D,Cheney,False,1336
Plaistow,Rockingham,State Representative,34,D,Cheney,False,1453
Atkinson,Rockingham,State Representative,34,R,Oligny,True,2260
Hampstead,Rockingham,State Representative,34,R,Oligny,True,2799
Kingston,Rockingham,State Representative,34,R,Oligny,True,1593
Plaistow,Rockingham,State Representative,34,R,Oligny,True,2070
Atkinson,Rockingham,State Representative,34,,Scatter,False,5
Hampstead,Rockingham,State Representative,34,,Scatter,False,3
Kingston,Rockingham,State Representative,34,,Scatter,False,1
Plaistow,Rockingham,State Representative,34,,Scatter,False,3
East Kingston,Rockingham,State Representative,35,D,Casey,False,626
Kensington,Rockingham,State Representative,35,D,Casey,False,629
Newton,Rockingham,State Representative,35,D,Casey,False,1112
South Hampton,Rockingham,State Representative,35,D,Casey,False,246
East Kingston,Rockingham,State Representative,35,R,Gordon,True,800
Kensington,Rockingham,State Representative,35,R,Gordon,True,627
Newton,Rockingham,State Representative,35,R,Gordon,True,1225
South Hampton,Rockingham,State Representative,35,R,Gordon,True,261
East Kingston,Rockingham,State Representative,35,,Scatter,False,3
Kensington,Rockingham,State Representative,35,,Scatter,False,1
Newton,Rockingham,State Representative,35,,Scatter,False,1
South Hampton,Rockingham,State Representative,35,,Scatter,False,0
Exeter,Rockingham,State Representative,36,R,Goodman,False,3195
Newfields,Rockingham,State Representative,36,R,Goodman,False,488
Newmarket,Rockingham,State Representative,36,R,Goodman,False,1738
Stratham,Rockingham,State Representative,36,R,Goodman,False,2077
Exeter,Rockingham,State Representative,36,D,Lovejoy,True,4784
Newfields,Rockingham,State Representative,36,D,Lovejoy,True,499
Newmarket,Rockingham,State Representative,36,D,Lovejoy,True,2945
Stratham,Rockingham,State Representative,36,D,Lovejoy,True,2391
Exeter,Rockingham,State Representative,36,,Scatter,False,2
Newfields,Rockingham,State Representative,36,,Scatter,False,1
Newmarket,Rockingham,State Representative,36,,Scatter,False,2
Stratham,Rockingham,State Representative,36,,Scatter,False,2
Hampton,Rockingham,State Representative,37,D,Ahearn,True,4464
Hampton Falls,Rockingham,State Representative,37,D,Ahearn,True,508
Seabrook,Rockingham,State Representative,37,D,Ahearn,True,1788
Hampton,Rockingham,State Representative,37,R,Hurst,False,4039
Hampton Falls,Rockingham,State Representative,37,R,Hurst,False,799
Seabrook,Rockingham,State Representative,37,R,Hurst,False,1778
Middleton,Strafford,State Representative,1,D,Brown,False,294
Milton,Strafford,State Representative,1,D,Brown,False,1009
Middleton,Strafford,State Representative,1,D,Cole-McCrea,False,287
Milton,Strafford,State Representative,1,D,Cole-McCrea,False,862
Middleton,Strafford,State Representative,1,R,"Mullen, Jr.",True,456
Milton,Strafford,State Representative,1,R,"Mullen, Jr.",True,893
Middleton,Strafford,State Representative,1,R,Parsons,True,346
Milton,Strafford,State Representative,1,R,Parsons,True,990
Middleton,Strafford,State Representative,1,,Scatter,False,1
Milton,Strafford,State Representative,1,,Scatter,False,1
Farmington,Strafford,State Representative,2,D,Burke,True,1353
Farmington,Strafford,State Representative,2,R,Luciani,False,1108
Farmington,Strafford,State Representative,2,R,Pitre,True,1311
Farmington,Strafford,State Representative,2,,Scatter,False,2
Farmington,Strafford,State Representative,2,D,Stanley,False,1219
New Durham,Strafford,State Representative,3,R,Bickford,True,837
Strafford,Strafford,State Representative,3,R,Bickford,True,965
New Durham,Strafford,State Representative,3,D,Cicirelli,False,512
Strafford,Strafford,State Representative,3,D,Cicirelli,False,1042
New Durham,Strafford,State Representative,3,D,Perry,True,599
Strafford,Strafford,State Representative,3,D,Perry,True,1220
New Durham,Strafford,State Representative,3,,Scatter,False,6
Strafford,Strafford,State Representative,3,,Scatter,False,1
New Durham,Strafford,State Representative,3,R,Wuelper,False,714
Strafford,Strafford,State Representative,3,R,Wuelper,False,1012
Barrington,Strafford,State Representative,4,R,Boyd,False,1762
Barrington,Strafford,State Representative,4,D,Grossman,True,2190
Barrington,Strafford,State Representative,4,D,Malloy,True,2251
Barrington,Strafford,State Representative,4,R,O'Connor,False,2086
Barrington,Strafford,State Representative,4,,Scatter,False,5
Lee,Strafford,State Representative,5,LIB,Ankarberg,False,112
Lee,Strafford,State Representative,5,D,Kaen,True,1536
Lee,Strafford,State Representative,5,,Scatter,False,0
Lee,Strafford,State Representative,5,R,Townsend,False,759
Durham,Strafford,State Representative,6,R,Childs,False,1994
Madbury,Strafford,State Representative,6,R,Childs,False,435
Durham,Strafford,State Representative,6,D,Ginsburg,True,4012
Madbury,Strafford,State Representative,6,D,Ginsburg,True,568
Durham,Strafford,State Representative,6,D,Horrigan,True,3892
Madbury,Strafford,State Representative,6,D,Horrigan,True,571
Durham,Strafford,State Representative,6,,Scatter,False,64
Madbury,Strafford,State Representative,6,,Scatter,False,28
Durham,Strafford,State Representative,6,D,Smith,True,4032
Madbury,Strafford,State Representative,6,D,Smith,True,603
Durham,Strafford,State Representative,6,D,Spang,True,3728
Madbury,Strafford,State Representative,6,D,Spang,True,570
Durham,Strafford,State Representative,6,D&R,Wall,True,5198
Madbury,Strafford,State Representative,6,D&R,Wall,True,969
Durham,Strafford,State Representative,6,R,Ziegra,False,1811
Madbury,Strafford,State Representative,6,R,Ziegra,False,391
Rochester,Strafford,State Representative,7,R,Kaczynski,False,990
Rochester,Strafford,State Representative,7,,Scatter,False,0
Rochester,Strafford,State Representative,7,D,Stevens,True,1328
Rochester,Strafford,State Representative,8,R,Gray,True,1348
Rochester,Strafford,State Representative,8,,Scatter,False,2
Rochester,Strafford,State Representative,9,R,Beaudoin,True,1233
Rochester,Strafford,State Representative,9,D,Keans,False,1172
Rochester,Strafford,State Representative,9,,Scatter,False,6
Rochester,Strafford,State Representative,10,R,Groen,True,1595
Rochester,Strafford,State Representative,10,,Scatter,False,11
Rochester,Strafford,State Representative,11,R,DeLemus,False,957
Rochester,Strafford,State Representative,11,D,Grassie,True,1157
Rochester,Strafford,State Representative,11,,Scatter,False,2
Rochester,Strafford,State Representative,12,D,Hubbard,True,1277
Rochester,Strafford,State Representative,12,R,Jaffin,False,993
Rochester,Strafford,State Representative,12,,Scatter,False,0
Dover,Strafford,State Representative,13,,Scatter,False,10
Dover,Strafford,State Representative,13,D,Verschueren,True,1843
Dover,Strafford,State Representative,14,D,Baber,True,1801
Dover,Strafford,State Representative,14,,Scatter,False,0
Dover,Strafford,State Representative,15,R,Coulp,False,1246
Dover,Strafford,State Representative,15,D,Gardner,True,1634
Dover,Strafford,State Representative,15,,Scatter,False,7
Dover,Strafford,State Representative,16,D,Hooper,True,1757
Dover,Strafford,State Representative,16,R,Martin,False,1020
Dover,Strafford,State Representative,16,,Scatter,False,2
Dover,Strafford,State Representative,17,R,Andolina,False,1548
Somersworth,Strafford,State Representative,17,R,Andolina,False,317
Dover,Strafford,State Representative,17,R,Castaldo,False,1583
Somersworth,Strafford,State Representative,17,R,Castaldo,False,354
Dover,Strafford,State Representative,17,R,Weeden,False,1827
Somersworth,Strafford,State Representative,17,R,Weeden,False,411
Dover,Strafford,State Representative,17,D,Bixby,True,2150
Somersworth,Strafford,State Representative,17,D,Bixby,True,541
Dover,Strafford,State Representative,17,D,Burdwood,True,1975
Somersworth,Strafford,State Representative,17,D,Burdwood,True,472
Dover,Strafford,State Representative,17,D,Ketel,True,1843
Somersworth,Strafford,State Representative,17,D,Ketel,True,464
Rollinsford,Strafford,State Representative,18,D,Berube,True,725
Somersworth,Strafford,State Representative,18,D,Berube,True,2073
Rollinsford,Strafford,State Representative,18,R,DuBois,False,614
Somersworth,Strafford,State Representative,18,R,DuBois,False,1608
Rollinsford,Strafford,State Representative,18,R,Irwin,False,525
Somersworth,Strafford,State Representative,18,R,Irwin,False,1327
Rollinsford,Strafford,State Representative,18,R,Munck,False,516
Somersworth,Strafford,State Representative,18,R,Munck,False,1254
Rollinsford,Strafford,State Representative,18,D,Rollo,True,742
Somersworth,Strafford,State Representative,18,D,Rollo,True,1816
Rollinsford,Strafford,State Representative,18,,Scatter,False,2
Somersworth,Strafford,State Representative,18,,Scatter,False,1
Rollinsford,Strafford,State Representative,18,D,Spainhower,True,684
Somersworth,Strafford,State Representative,18,D,Spainhower,True,1938
Dover,Strafford,State Representative,19,,Scatter,False,23
Dover,Strafford,State Representative,19,D,Schmidt,True,3588
Dover,Strafford,State Representative,20,R,Jennings,False,2433
Dover,Strafford,State Representative,20,D,Pelletier,True,3188
Dover,Strafford,State Representative,20,,Scatter,False,9
Dover,Strafford,State Representative,21,R,Rhode,False,1649
Rollinsford,Strafford,State Representative,21,R,Rhode,False,663
Somersworth,Strafford,State Representative,21,R,Rhode,False,1815
Dover,Strafford,State Representative,21,,Scatter,False,15
Rollinsford,Strafford,State Representative,21,,Scatter,False,0
Somersworth,Strafford,State Representative,21,,Scatter,False,1
Dover,Strafford,State Representative,21,D,Ward,True,2305
Rollinsford,Strafford,State Representative,21,D,Ward,True,756
Somersworth,Strafford,State Representative,21,D,Ward,True,2846
Rochester,Strafford,State Representative,22,R,Leonard,False,1960
Rochester,Strafford,State Representative,22,D,Rogers,True,2316
Rochester,Strafford,State Representative,22,,Scatter,False,1
Rochester,Strafford,State Representative,23,D,Miller,True,2389
Rochester,Strafford,State Representative,23,R,Newton,False,2286
Rochester,Strafford,State Representative,23,,Scatter,False,8
Rochester,Strafford,State Representative,24,R,Jones,True,2229
Rochester,Strafford,State Representative,24,,Scatter,False,1
Rochester,Strafford,State Representative,24,D,Stokes,False,2088
Barrington,Strafford,State Representative,25,D,Menear III,True,2121
Lee,Strafford,State Representative,25,D,Menear III,True,1415
Barrington,Strafford,State Representative,25,,Scatter,False,3
Lee,Strafford,State Representative,25,,Scatter,False,0
Barrington,Strafford,State Representative,25,R,Turcotte,False,2335
Lee,Strafford,State Representative,25,R,Turcotte,False,895
Cornish,Sullivan,State Representative,1,D, Lefebvre,True,506
Grantham,Sullivan,State Representative,1,D, Lefebvre,True,1005
Plainfield,Sullivan,State Representative,1,D, Lefebvre,True,817
Springfield,Sullivan,State Representative,1,D, Lefebvre,True,297
Cornish,Sullivan,State Representative,1,,Scatter,False,0
Grantham,Sullivan,State Representative,1,,Scatter,False,0
Plainfield,Sullivan,State Representative,1,,Scatter,False,1
Springfield,Sullivan,State Representative,1,,Scatter,False,0
Cornish,Sullivan,State Representative,1,D,Schmidt,True,513
Grantham,Sullivan,State Representative,1,D,Schmidt,True,1065
Plainfield,Sullivan,State Representative,1,D,Schmidt,True,831
Springfield,Sullivan,State Representative,1,D,Schmidt,True,310
Cornish,Sullivan,State Representative,1,R,Walker,False,369
Grantham,Sullivan,State Representative,1,R,Walker,False,677
Plainfield,Sullivan,State Representative,1,R,Walker,False,401
Springfield,Sullivan,State Representative,1,R,Walker,False,333
Cornish,Sullivan,State Representative,1,R,Ward,False,387
Grantham,Sullivan,State Representative,1,R,Ward,False,738
Plainfield,Sullivan,State Representative,1,R,Ward,False,429
Springfield,Sullivan,State Representative,1,R,Ward,False,324
Croydon,Sullivan,State Representative,2,R,Bowers,False,205
Sunapee,Sullivan,State Representative,2,R,Bowers,False,798
Croydon,Sullivan,State Representative,2,D,Gottling,True,205
Sunapee,Sullivan,State Representative,2,D,Gottling,True,1138
Croydon,Sullivan,State Representative,2,,Scatter,False,0
Sunapee,Sullivan,State Representative,2,,Scatter,False,3
Claremont,Sullivan,State Representative,3,D,O'Hearne,True,920
Claremont,Sullivan,State Representative,3,R,Picano,False,586
Claremont,Sullivan,State Representative,3,,Scatter,False,5
Claremont,Sullivan,State Representative,4,I,Donatelli,False,0
Claremont,Sullivan,State Representative,4,D,Donovan,True,1138
Claremont,Sullivan,State Representative,4,R,Lovett,False,862
Claremont,Sullivan,State Representative,4,,Scatter,False,3
Claremont,Sullivan,State Representative,5,IND,Donatelli,False,122
Claremont,Sullivan,State Representative,5,D,Gagnon,True,975
Claremont,Sullivan,State Representative,5,I&R,Madigan,False,573
Claremont,Sullivan,State Representative,5,,Scatter,False,1
Newport,Sullivan,State Representative,6,D,Franklin,False,783
Unity,Sullivan,State Representative,6,D,Franklin,False,280
Newport,Sullivan,State Representative,6,D,Irwin,True,1254
Unity,Sullivan,State Representative,6,D,Irwin,True,298
Newport,Sullivan,State Representative,6,R,Rodeschin,False,1076
Unity,Sullivan,State Representative,6,R,Rodeschin,False,309
Newport,Sullivan,State Representative,6,R,Rollins,True,1571
Unity,Sullivan,State Representative,6,R,Rollins,True,345
Newport,Sullivan,State Representative,6,,Scatter,False,0
Unity,Sullivan,State Representative,6,,Scatter,False,0
Acworth,Sullivan,State Representative,7,D,Baird-Tormey,False,273
Goshen,Sullivan,State Representative,7,D,Baird-Tormey,False,147
Langdon,Sullivan,State Representative,7,D,Baird-Tormey,False,186
Lempster,Sullivan,State Representative,7,D,Baird-Tormey,False,181
Washington,Sullivan,State Representative,7,D,Baird-Tormey,False,193
Acworth,Sullivan,State Representative,7,R,Grenier,True,241
Goshen,Sullivan,State Representative,7,R,Grenier,True,238
Langdon,Sullivan,State Representative,7,R,Grenier,True,164
Lempster,Sullivan,State Representative,7,R,Grenier,True,371
Washington,Sullivan,State Representative,7,R,Grenier,True,356
Acworth,Sullivan,State Representative,7,,Scatter,False,0
Goshen,Sullivan,State Representative,7,,Scatter,False,3
Langdon,Sullivan,State Representative,7,,Scatter,False,0
Lempster,Sullivan,State Representative,7,,Scatter,False,1
Washington,Sullivan,State Representative,7,,Scatter,False,0
Charlestown,Sullivan,State Representative,8,R,Laware,False,924
Charlestown,Sullivan,State Representative,8,,Scatter,False,1
Charlestown,Sullivan,State Representative,8,D,Sweeney,True,1183
Cornish,Sullivan,State Representative,9,R,Howard,False,398
Croydon,Sullivan,State Representative,9,R,Howard,False,249
Grantham,Sullivan,State Representative,9,R,Howard,False,738
Newport,Sullivan,State Representative,9,R,Howard,False,1301
Plainfield,Sullivan,State Representative,9,R,Howard,False,456
Springfield,Sullivan,State Representative,9,R,Howard,False,343
Sunapee,Sullivan,State Representative,9,R,Howard,False,951
Unity,Sullivan,State Representative,9,R,Howard,False,323
Cornish,Sullivan,State Representative,9,,Scatter,False,0
Croydon,Sullivan,State Representative,9,,Scatter,False,1
Grantham,Sullivan,State Representative,9,,Scatter,False,0
Newport,Sullivan,State Representative,9,,Scatter,False,1
Plainfield,Sullivan,State Representative,9,,Scatter,False,0
Springfield,Sullivan,State Representative,9,,Scatter,False,0
Sunapee,Sullivan,State Representative,9,,Scatter,False,4
Unity,Sullivan,State Representative,9,,Scatter,False,0
Cornish,Sullivan,State Representative,9,D,Tanner,True,560
Croydon,Sullivan,State Representative,9,D,Tanner,True,162
Grantham,Sullivan,State Representative,9,D,Tanner,True,1088
Newport,Sullivan,State Representative,9,D,Tanner,True,1244
Plainfield,Sullivan,State Representative,9,D,Tanner,True,867
Springfield,Sullivan,State Representative,9,D,Tanner,True,359
Sunapee,Sullivan,State Representative,9,D,Tanner,True,896
Unity,Sullivan,State Representative,9,D,Tanner,True,349
Claremont,Sullivan,State Representative,10,D,Cloutier,True,3065
Claremont,Sullivan,State Representative,10,R,"LaCasse, Sr.",False,2144
Claremont,Sullivan,State Representative,10,,Scatter,False,10
Acworth,Sullivan,State Representative,11,D,Boland,False,280
Charlestown,Sullivan,State Representative,11,D,Boland,False,1060
Goshen,Sullivan,State Representative,11,D,Boland,False,151
Langdon,Sullivan,State Representative,11,D,Boland,False,177
Lempster,Sullivan,State Representative,11,D,Boland,False,231
